TeamName,G,Date,,Opp,WinorLose,points,opp_points,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
Dallas Mavericks,24,12/8/2021,@,MEM,W,104,96,37,77,0.481,12,33,0.364,18,23,0.783,10,47,24,5,6,18,21,,36,90,0.4,9,31,0.29,15,25,0.6,12,40,23,14,3,13,23
Dallas Mavericks,25,12/10/2021,@,IND,L,93,106,39,84,0.464,4,29,0.138,11,12,0.917,12,37,18,7,2,12,18,,41,87,0.471,13,36,0.361,11,12,0.917,13,44,28,7,3,11,19
Dallas Mavericks,26,12/12/2021,@,OKC,W,103,84,38,90,0.422,9,33,0.273,18,23,0.783,10,54,25,5,5,6,18,,30,80,0.375,13,37,0.351,11,16,0.688,3,39,19,3,7,11,25
Dallas Mavericks,27,12/13/2021,,CHO,W,120,96,43,83,0.518,19,41,0.463,15,17,0.882,14,50,28,4,8,9,19,,34,86,0.395,13,37,0.351,15,24,0.625,18,38,22,8,2,8,18
Dallas Mavericks,28,12/15/2021,,LAL,L,104,107,39,98,0.398,12,44,0.273,14,17,0.824,8,51,22,4,3,11,21,,39,90,0.433,15,39,0.385,14,18,0.778,4,46,24,8,2,14,20
Dallas Mavericks,29,12/19/2021,@,MIN,L,105,111,36,82,0.439,12,41,0.293,21,22,0.955,7,41,27,5,2,10,25,,36,77,0.468,15,34,0.441,24,31,0.774,6,37,26,6,3,9,22
Dallas Mavericks,30,12/21/2021,,MIN,W,114,102,42,86,0.488,11,34,0.324,19,23,0.826,10,44,30,11,3,10,22,,36,79,0.456,13,40,0.325,17,20,0.85,9,39,26,4,5,17,22
Dallas Mavericks,31,12/23/2021,,MIL,L,95,102,35,86,0.407,12,45,0.267,13,17,0.765,8,43,25,6,2,11,21,,37,82,0.451,10,36,0.278,18,22,0.818,6,47,26,7,5,12,16
Dallas Mavericks,32,12/25/2021,@,UTA,L,116,120,38,89,0.427,10,30,0.333,30,35,0.857,8,43,19,7,3,13,31,,40,90,0.444,12,36,0.333,28,37,0.757,13,49,24,9,6,14,24
Dallas Mavericks,33,12/27/2021,@,POR,W,132,117,48,84,0.571,12,33,0.364,24,33,0.727,10,41,38,6,4,13,31,,35,82,0.427,12,40,0.3,35,42,0.833,8,33,19,4,5,11,28
Dallas Mavericks,34,12/29/2021,@,SAC,L,94,95,38,81,0.469,9,24,0.375,9,13,0.692,7,36,23,7,5,11,19,,36,75,0.48,10,26,0.385,13,15,0.867,7,38,21,5,2,14,21
Dallas Mavericks,35,12/31/2021,@,SAC,W,112,96,42,81,0.519,9,22,0.409,19,22,0.864,10,47,30,5,7,11,14,,38,91,0.418,10,29,0.345,10,12,0.833,8,33,25,7,4,10,16
Dallas Mavericks,36,1/2/2022,@,OKC,W,95,86,38,85,0.447,14,39,0.359,5,7,0.714,7,48,28,9,3,16,12,,35,85,0.412,10,30,0.333,6,9,0.667,7,41,20,11,4,11,16
Dallas Mavericks,37,1/3/2022,,DEN,W,103,89,35,78,0.449,14,37,0.378,19,21,0.905,5,28,23,12,5,11,21,,31,67,0.463,6,25,0.24,21,29,0.724,11,47,21,6,1,25,24
Dallas Mavericks,38,1/5/2022,,GSW,W,99,82,33,87,0.379,12,40,0.3,21,26,0.808,10,46,22,6,5,12,15,,33,81,0.407,5,28,0.179,11,16,0.688,8,46,20,10,5,16,20
Dallas Mavericks,39,1/7/2022,@,HOU,W,130,106,49,90,0.544,17,38,0.447,15,28,0.536,11,55,34,6,4,14,24,,37,87,0.425,12,43,0.279,20,29,0.69,7,40,17,6,3,13,20
Dallas Mavericks,40,1/9/2022,,CHI,W,113,99,44,88,0.5,16,36,0.444,9,9,1,7,48,28,4,2,9,14,,39,90,0.433,11,33,0.333,10,13,0.769,8,39,23,8,3,7,15
Dallas Mavericks,41,1/12/2022,@,NYK,L,85,108,32,78,0.41,8,37,0.216,13,19,0.684,5,39,16,6,2,13,18,,42,90,0.467,12,27,0.444,12,15,0.8,11,54,24,5,4,9,21
Dallas Mavericks,42,1/14/2022,@,MEM,W,112,85,47,91,0.516,8,32,0.25,10,16,0.625,8,52,30,8,1,13,19,,34,89,0.382,7,31,0.226,10,13,0.769,10,41,19,8,6,14,16
Dallas Mavericks,43,1/15/2022,,ORL,W,108,92,32,78,0.41,12,34,0.353,32,38,0.842,12,47,16,6,3,9,18,,37,77,0.481,7,26,0.269,11,16,0.688,5,37,16,7,3,15,26
Dallas Mavericks,44,1/17/2022,,OKC,W,104,102,35,88,0.398,12,37,0.324,22,28,0.786,11,47,28,10,7,11,19,,36,83,0.434,11,35,0.314,19,24,0.792,5,42,20,10,2,13,23
Dallas Mavericks,45,1/19/2022,,TOR,W,102,98,37,76,0.487,9,33,0.273,19,20,0.95,10,45,23,5,0,16,20,,35,91,0.385,8,32,0.25,20,25,0.8,16,44,17,11,1,12,21
Dallas Mavericks,46,1/20/2022,,PHO,L,101,109,37,85,0.435,11,37,0.297,16,20,0.8,10,50,19,1,3,19,22,,39,86,0.453,8,36,0.222,23,25,0.92,5,40,25,13,1,7,21
Dallas Mavericks,47,1/23/2022,,MEM,W,104,91,36,74,0.486,9,30,0.3,23,31,0.742,9,42,22,10,12,15,23,,37,99,0.374,4,24,0.167,13,19,0.684,21,50,20,10,3,15,25
Dallas Mavericks,48,1/25/2022,@,GSW,L,92,130,32,91,0.352,10,40,0.25,18,18,1,10,39,17,9,4,11,17,,49,92,0.533,17,43,0.395,15,18,0.833,12,58,31,8,2,14,17
Dallas Mavericks,49,1/26/2022,@,POR,W,132,112,48,88,0.545,16,36,0.444,20,26,0.769,6,45,35,6,6,8,21,,42,82,0.512,14,38,0.368,14,23,0.609,3,38,27,4,1,9,21
Dallas Mavericks,50,1/29/2022,,IND,W,132,105,51,96,0.531,16,34,0.471,14,22,0.636,11,46,31,8,7,5,19,,40,91,0.44,9,33,0.273,16,23,0.696,10,47,25,1,7,11,21
Dallas Mavericks,51,1/30/2022,@,ORL,L,108,110,39,81,0.481,16,38,0.421,14,18,0.778,7,40,22,9,4,18,19,,43,84,0.512,11,34,0.324,13,16,0.813,9,40,26,8,1,16,16
Dallas Mavericks,52,2/2/2022,,OKC,L,114,120,46,98,0.469,14,43,0.326,8,10,0.8,13,39,28,12,8,13,21,,41,86,0.477,17,37,0.459,21,25,0.84,14,50,25,6,8,18,16
Dallas Mavericks,53,2/4/2022,,PHI,W,107,98,39,85,0.459,10,34,0.294,19,23,0.826,11,40,22,8,0,10,18,,36,70,0.514,9,27,0.333,17,23,0.739,6,36,23,5,5,13,22
Dallas Mavericks,54,2/6/2022,,ATL,W,103,94,38,88,0.432,16,36,0.444,11,13,0.846,12,48,25,8,5,14,25,,37,95,0.389,5,25,0.2,15,16,0.938,15,50,21,7,4,12,18
Dallas Mavericks,55,2/8/2022,,DET,W,116,86,40,79,0.506,18,36,0.5,18,23,0.783,6,47,24,10,5,13,18,,33,87,0.379,5,30,0.167,15,22,0.682,13,45,20,5,2,15,24
Dallas Mavericks,56,2/10/2022,,LAC,W,112,105,38,78,0.487,13,39,0.333,23,27,0.852,8,41,19,4,3,13,23,,39,81,0.481,9,23,0.391,18,25,0.72,4,31,24,9,2,10,25
Dallas Mavericks,57,2/12/2022,,LAC,L,97,99,35,85,0.412,15,39,0.385,12,19,0.632,13,44,16,4,0,14,17,,43,82,0.524,7,22,0.318,6,11,0.545,6,42,23,7,4,14,20
Dallas Mavericks,58,2/15/2022,@,MIA,W,107,99,34,76,0.447,18,41,0.439,21,33,0.636,12,38,27,5,7,8,26,,35,84,0.417,7,27,0.259,22,27,0.815,15,48,19,1,2,12,23
Dallas Mavericks,59,2/17/2022,@,NOP,W,125,118,44,82,0.537,19,40,0.475,18,25,0.72,7,38,18,5,4,8,22,,46,92,0.5,12,28,0.429,14,21,0.667,17,48,22,7,0,13,18
Dallas Mavericks,60,2/25/2022,@,UTA,L,109,114,42,88,0.477,17,39,0.436,8,8,1,8,30,22,9,3,11,21,,40,74,0.541,16,38,0.421,18,22,0.818,9,44,22,9,4,18,14
Dallas Mavericks,61,2/27/2022,@,GSW,W,107,101,39,78,0.5,13,34,0.382,16,20,0.8,6,45,16,5,7,18,18,,39,91,0.429,11,39,0.282,12,20,0.6,12,44,27,15,2,10,23
Dallas Mavericks,62,3/1/2022,@,LAL,W,109,104,41,82,0.5,10,35,0.286,17,27,0.63,10,45,24,8,7,13,19,,37,82,0.451,14,34,0.412,16,20,0.8,4,37,22,8,6,12,20
Dallas Mavericks,63,3/3/2022,,GSW,W,122,113,45,85,0.529,17,37,0.459,15,20,0.75,8,32,29,7,1,9,16,,44,81,0.543,15,30,0.5,10,13,0.769,10,37,26,7,5,15,19
Dallas Mavericks,64,3/5/2022,,SAC,W,114,113,40,84,0.476,14,36,0.389,20,27,0.741,10,39,22,7,2,10,22,,46,94,0.489,9,25,0.36,12,18,0.667,10,45,24,5,1,14,28
Dallas Mavericks,65,3/7/2022,,UTA,W,111,103,39,88,0.443,17,46,0.37,16,20,0.8,9,43,19,9,5,9,21,,36,83,0.434,12,31,0.387,19,24,0.792,12,45,22,5,6,13,20
Dallas Mavericks,66,3/9/2022,,NYK,L,77,107,27,86,0.314,6,44,0.136,17,25,0.68,12,37,11,3,4,8,24,,36,84,0.429,9,34,0.265,26,33,0.788,14,55,20,3,3,10,25
Dallas Mavericks,67,3/11/2022,@,HOU,W,113,100,40,88,0.455,11,36,0.306,22,28,0.786,12,47,20,6,8,13,21,,41,86,0.477,6,30,0.2,12,19,0.632,5,39,29,9,3,11,23
Dallas Mavericks,68,3/13/2022,@,BOS,W,95,92,33,74,0.446,15,37,0.405,14,19,0.737,4,42,20,7,5,17,16,,33,88,0.375,9,37,0.243,17,19,0.895,11,45,16,8,3,11,12
Dallas Mavericks,69,3/16/2022,@,BRK,W,113,111,41,83,0.494,12,34,0.353,19,19,1,9,37,21,5,2,10,17,,45,91,0.495,9,26,0.346,12,15,0.8,19,45,28,2,2,11,21
Dallas Mavericks,70,3/18/2022,@,PHI,L,101,111,37,80,0.463,12,32,0.375,15,21,0.714,11,40,21,4,3,12,17,,37,75,0.493,16,38,0.421,21,23,0.913,5,38,23,9,4,11,21
Dallas Mavericks,71,3/19/2022,@,CHO,L,108,129,39,89,0.438,14,38,0.368,16,20,0.8,12,44,18,4,4,13,26,,44,88,0.5,20,42,0.476,21,27,0.778,10,46,33,8,8,9,18
Dallas Mavericks,72,3/21/2022,,MIN,W,110,108,40,83,0.482,14,46,0.304,16,21,0.762,7,47,27,5,3,11,21,,36,91,0.396,13,36,0.361,23,29,0.793,15,50,21,9,3,9,18
Dallas Mavericks,73,3/23/2022,,HOU,W,110,91,42,86,0.488,8,33,0.242,18,22,0.818,8,42,24,9,1,12,24,,33,82,0.402,4,28,0.143,21,28,0.75,12,45,17,8,5,15,21
Dallas Mavericks,74,3/25/2022,@,MIN,L,95,116,35,90,0.389,10,43,0.233,15,19,0.789,10,45,21,4,5,10,19,,43,84,0.512,11,32,0.344,19,24,0.792,6,45,26,4,2,9,21
Dallas Mavericks,75,3/27/2022,,UTA,W,114,100,40,77,0.519,17,34,0.5,17,24,0.708,10,45,21,3,2,8,13,,41,89,0.461,12,34,0.353,6,10,0.6,7,36,23,5,1,6,20
Dallas Mavericks,76,3/29/2022,,LAL,W,128,110,45,87,0.517,20,46,0.435,18,23,0.783,11,46,27,5,1,7,14,,40,89,0.449,12,44,0.273,18,22,0.818,14,48,20,7,2,9,22
Dallas Mavericks,77,3/30/2022,@,CLE,W,120,112,46,88,0.523,16,42,0.381,12,15,0.8,9,38,28,6,6,11,17,,42,83,0.506,11,25,0.44,17,22,0.773,9,39,24,7,3,13,15
Dallas Mavericks,78,4/1/2022,@,WAS,L,103,135,34,78,0.436,11,38,0.289,24,26,0.923,5,36,14,3,3,13,16,,49,90,0.544,17,33,0.515,20,22,0.909,8,45,33,7,4,9,19
Dallas Mavericks,79,4/3/2022,@,MIL,W,118,112,39,76,0.513,16,38,0.421,24,27,0.889,2,38,28,7,3,12,20,,42,95,0.442,15,40,0.375,13,18,0.722,10,36,25,9,1,9,22
Dallas Mavericks,80,4/6/2022,@,DET,W,131,113,45,80,0.563,15,33,0.455,26,34,0.765,8,41,28,8,1,10,24,,35,82,0.427,11,30,0.367,32,35,0.914,11,42,26,7,5,10,21
Dallas Mavericks,81,4/8/2022,,POR,W,128,78,42,79,0.532,20,45,0.444,24,31,0.774,9,51,25,9,5,14,19,,31,83,0.373,7,32,0.219,9,12,0.75,5,29,20,9,2,16,23
Dallas Mavericks,82,4/10/2022,,SAS,W,130,120,46,85,0.541,20,36,0.556,18,23,0.783,10,43,34,5,3,16,16,,43,89,0.483,11,31,0.355,23,23,1,7,35,26,15,3,8,17
Utah Jazz,1,10/20/2021,,OKC,W,107,86,40,91,0.44,14,47,0.298,13,15,0.867,12,53,18,6,5,10,19,,34,91,0.374,7,35,0.2,11,18,0.611,15,50,19,4,2,14,15
Utah Jazz,2,10/22/2021,@,SAC,W,110,101,37,90,0.411,16,42,0.381,20,23,0.87,13,51,16,14,3,17,17,,39,99,0.394,8,36,0.222,15,21,0.714,16,52,20,15,5,15,22
Utah Jazz,3,10/26/2021,,DEN,W,122,110,44,85,0.518,12,39,0.308,22,29,0.759,8,41,20,5,6,13,22,,42,83,0.506,10,28,0.357,16,24,0.667,5,35,19,9,3,13,23
Utah Jazz,4,10/28/2021,@,HOU,W,122,91,41,85,0.482,16,46,0.348,24,30,0.8,10,58,24,8,4,16,23,,31,95,0.326,9,44,0.205,20,23,0.87,13,41,15,8,3,11,24
Utah Jazz,5,10/30/2021,@,CHI,L,99,107,35,92,0.38,11,38,0.289,18,19,0.947,14,54,15,5,7,20,21,,39,91,0.429,5,21,0.238,24,30,0.8,9,45,16,8,5,9,19
Utah Jazz,6,10/31/2021,@,MIL,W,107,95,35,75,0.467,12,37,0.324,25,27,0.926,7,44,13,6,10,12,10,,39,96,0.406,12,41,0.293,5,6,0.833,13,44,16,7,3,9,22
Utah Jazz,7,11/2/2021,,SAC,W,119,113,43,98,0.439,14,48,0.292,19,27,0.704,15,59,16,7,6,16,23,,42,93,0.452,12,31,0.387,17,24,0.708,6,38,24,8,8,11,24
Utah Jazz,8,11/4/2021,@,ATL,W,116,98,41,81,0.506,17,41,0.415,17,23,0.739,8,46,30,6,4,14,20,,35,82,0.427,7,28,0.25,21,26,0.808,5,32,18,11,4,9,24
Utah Jazz,9,11/6/2021,@,MIA,L,115,118,43,83,0.518,15,45,0.333,14,19,0.737,7,31,26,10,3,6,19,,47,78,0.603,11,21,0.524,13,17,0.765,7,36,30,3,1,14,18
Utah Jazz,10,11/7/2021,@,ORL,L,100,107,34,89,0.382,8,42,0.19,24,29,0.828,16,50,21,10,7,17,17,,43,87,0.494,12,32,0.375,9,11,0.818,7,39,24,8,8,13,22
Utah Jazz,11,11/9/2021,,ATL,W,110,98,41,81,0.506,15,38,0.395,13,16,0.813,8,44,21,8,4,14,20,,37,85,0.435,18,35,0.514,6,10,0.6,6,32,22,6,5,11,18
Utah Jazz,12,11/11/2021,,IND,L,100,111,39,83,0.47,9,32,0.281,13,23,0.565,7,37,22,6,4,12,16,,43,96,0.448,11,31,0.355,14,19,0.737,15,53,19,7,5,10,23
Utah Jazz,13,11/13/2021,,MIA,L,105,111,35,85,0.412,17,53,0.321,18,25,0.72,12,38,23,13,2,16,19,,42,85,0.494,13,33,0.394,14,16,0.875,13,48,23,6,3,19,25
Utah Jazz,14,11/16/2021,,PHI,W,120,85,46,89,0.517,16,38,0.421,12,19,0.632,6,56,27,5,8,9,20,,33,90,0.367,6,29,0.207,13,17,0.765,6,42,19,5,5,8,16
Utah Jazz,15,11/18/2021,,TOR,W,119,103,44,80,0.55,19,46,0.413,12,13,0.923,10,46,34,8,9,23,18,,39,94,0.415,10,38,0.263,15,17,0.882,14,35,24,10,3,12,13
Utah Jazz,16,11/20/2021,@,SAC,W,123,105,46,91,0.505,17,39,0.436,14,17,0.824,14,52,20,5,2,11,16,,41,91,0.451,10,31,0.323,13,21,0.619,8,35,20,8,5,8,14
Utah Jazz,17,11/22/2021,,MEM,L,118,119,41,87,0.471,17,43,0.395,19,25,0.76,10,46,26,5,10,14,20,,42,95,0.442,13,35,0.371,22,27,0.815,16,50,24,10,4,7,20
Utah Jazz,18,11/24/2021,@,OKC,W,110,104,39,86,0.453,15,47,0.319,17,20,0.85,7,43,19,11,8,9,15,,37,82,0.451,15,36,0.417,15,22,0.682,4,43,21,7,4,12,18
Utah Jazz,19,11/26/2021,,NOP,L,97,98,36,80,0.45,13,33,0.394,12,18,0.667,9,43,17,6,8,17,22,,38,89,0.427,11,27,0.407,11,13,0.846,6,39,27,8,4,13,21
Utah Jazz,20,11/27/2021,,NOP,W,127,105,45,80,0.563,20,35,0.571,17,22,0.773,7,41,24,9,4,18,25,,40,93,0.43,8,35,0.229,17,21,0.81,14,45,27,8,3,13,20
Utah Jazz,21,11/29/2021,,POR,W,129,107,47,89,0.528,19,46,0.413,16,23,0.696,8,43,30,6,3,5,19,,42,91,0.462,11,31,0.355,12,17,0.706,12,42,19,1,3,8,18
Utah Jazz,22,12/3/2021,,BOS,W,137,130,45,81,0.556,27,51,0.529,20,23,0.87,9,44,26,3,3,19,27,,47,91,0.516,14,39,0.359,22,22,1,5,30,23,9,3,6,22
Utah Jazz,23,12/5/2021,@,CLE,W,109,108,40,90,0.444,20,48,0.417,9,10,0.9,14,46,24,8,5,17,14,,42,91,0.462,14,38,0.368,10,13,0.769,15,45,20,12,5,13,8
Utah Jazz,24,12/8/2021,@,MIN,W,136,104,50,88,0.568,25,54,0.463,11,15,0.733,6,48,26,6,4,13,20,,38,95,0.4,17,47,0.362,11,17,0.647,9,37,19,9,3,15,17
Utah Jazz,25,12/9/2021,@,PHI,W,118,96,43,91,0.473,15,40,0.375,17,24,0.708,16,52,22,7,5,11,14,,38,88,0.432,6,33,0.182,14,15,0.933,6,34,17,9,4,9,20
Utah Jazz,26,12/11/2021,@,WAS,W,123,98,48,93,0.516,13,39,0.333,14,17,0.824,12,49,28,5,5,8,14,,41,89,0.461,8,25,0.32,8,14,0.571,9,39,17,3,3,12,15
Utah Jazz,27,12/15/2021,,LAC,W,124,103,47,89,0.528,15,37,0.405,15,20,0.75,8,44,26,11,4,9,18,,40,85,0.471,10,30,0.333,13,20,0.65,8,42,24,6,5,16,22
Utah Jazz,28,12/17/2021,,SAS,L,126,128,46,93,0.495,13,37,0.351,21,26,0.808,13,50,26,5,6,12,18,,50,100,0.5,15,41,0.366,13,18,0.722,11,43,27,8,4,7,18
Utah Jazz,29,12/18/2021,,WAS,L,103,109,35,81,0.432,14,44,0.318,19,30,0.633,8,46,17,5,6,15,23,,42,94,0.447,9,31,0.29,16,20,0.8,11,47,27,7,4,9,23
Utah Jazz,30,12/20/2021,,CHO,W,112,102,34,96,0.354,16,53,0.302,28,37,0.757,22,68,21,4,6,17,14,,39,101,0.386,15,43,0.349,9,9,1,11,51,27,7,4,13,25
Utah Jazz,31,12/23/2021,,MIN,W,128,116,48,90,0.533,16,39,0.41,16,22,0.727,10,45,31,7,7,15,17,,45,101,0.446,17,45,0.378,9,12,0.75,15,44,29,7,4,14,19
Utah Jazz,32,12/25/2021,,DAL,W,120,116,40,90,0.444,12,36,0.333,28,37,0.757,13,49,24,9,6,14,24,,38,89,0.427,10,30,0.333,30,35,0.857,8,43,19,7,3,13,31
Utah Jazz,33,12/27/2021,@,SAS,W,110,104,39,86,0.453,9,31,0.29,23,30,0.767,7,55,19,9,4,14,15,,45,100,0.45,10,30,0.333,4,9,0.444,9,44,26,8,3,10,24
Utah Jazz,34,12/29/2021,@,POR,W,120,105,46,87,0.529,8,29,0.276,20,32,0.625,13,46,22,6,3,11,20,,37,88,0.42,14,40,0.35,17,24,0.708,11,45,23,6,3,10,28
Utah Jazz,35,12/31/2021,,MIN,W,120,108,37,78,0.474,11,29,0.379,35,41,0.854,10,49,18,4,5,17,20,,40,93,0.43,14,41,0.341,14,22,0.636,11,41,23,9,5,10,30
Utah Jazz,36,1/1/2022,,GSW,L,116,123,40,92,0.435,14,44,0.318,22,28,0.786,15,45,19,7,0,13,21,,46,86,0.535,17,32,0.531,14,21,0.667,7,40,39,10,2,15,24
Utah Jazz,37,1/3/2022,@,NOP,W,115,104,41,85,0.482,19,39,0.487,14,17,0.824,10,43,22,6,4,14,24,,39,97,0.402,12,46,0.261,14,22,0.636,17,47,21,7,5,10,21
Utah Jazz,38,1/5/2022,@,DEN,W,115,109,43,92,0.467,14,41,0.341,15,18,0.833,8,44,22,7,4,7,18,,42,88,0.477,11,36,0.306,14,15,0.933,6,42,27,2,4,12,21
Utah Jazz,39,1/7/2022,@,TOR,L,108,122,39,81,0.481,17,38,0.447,13,18,0.722,7,40,23,3,4,21,21,,45,100,0.45,12,41,0.293,20,25,0.8,19,48,26,11,7,7,17
Utah Jazz,40,1/8/2022,@,IND,L,113,125,40,84,0.476,15,35,0.429,18,19,0.947,9,39,20,6,3,14,25,,44,80,0.55,14,29,0.483,23,32,0.719,5,38,30,9,7,10,21
Utah Jazz,41,1/10/2022,@,DET,L,116,126,44,86,0.512,11,33,0.333,17,22,0.773,10,40,23,9,4,16,16,,48,93,0.516,19,37,0.514,11,12,0.917,9,39,30,9,7,11,20
Utah Jazz,42,1/12/2022,,CLE,L,91,111,34,85,0.4,16,47,0.34,7,11,0.636,4,32,11,7,2,7,16,,43,81,0.531,11,30,0.367,14,17,0.824,7,50,28,6,3,13,17
Utah Jazz,43,1/16/2022,@,DEN,W,125,102,44,84,0.524,15,39,0.385,22,29,0.759,9,51,26,8,5,9,16,,42,95,0.442,11,43,0.256,7,8,0.875,6,39,32,5,2,9,22
Utah Jazz,44,1/17/2022,@,LAL,L,95,101,31,83,0.373,12,46,0.261,21,24,0.875,8,44,21,6,6,15,21,,38,86,0.442,11,37,0.297,14,23,0.609,10,45,15,7,5,12,19
Utah Jazz,45,1/19/2022,,HOU,L,111,116,42,89,0.472,10,38,0.263,17,20,0.85,11,49,26,7,5,9,16,,41,96,0.427,22,45,0.489,12,17,0.706,12,44,24,4,3,8,18
Utah Jazz,46,1/21/2022,,DET,W,111,101,36,79,0.456,10,31,0.323,29,34,0.853,7,44,22,3,7,10,21,,38,87,0.437,13,32,0.406,12,16,0.75,9,40,22,6,4,10,24
Utah Jazz,47,1/23/2022,@,GSW,L,92,94,31,81,0.383,11,35,0.314,19,23,0.826,17,51,17,7,2,9,13,,36,83,0.434,13,42,0.31,9,10,0.9,10,40,19,8,5,9,19
Utah Jazz,48,1/24/2022,@,PHO,L,109,115,40,81,0.494,14,31,0.452,15,22,0.682,7,38,16,11,3,13,15,,47,99,0.475,13,36,0.361,8,15,0.533,18,51,28,10,5,14,17
Utah Jazz,49,1/26/2022,,PHO,L,97,105,34,79,0.43,12,30,0.4,17,23,0.739,8,39,20,6,4,14,28,,40,82,0.488,7,18,0.389,18,27,0.667,9,44,14,6,7,7,20
Utah Jazz,50,1/28/2022,@,MEM,L,109,119,37,85,0.435,17,46,0.37,18,21,0.857,11,37,20,10,3,16,16,,46,82,0.561,9,23,0.391,18,24,0.75,8,42,27,9,7,15,19
Utah Jazz,51,1/30/2022,@,MIN,L,106,126,38,81,0.469,15,40,0.375,15,21,0.714,9,38,23,8,4,18,24,,49,89,0.551,13,31,0.419,15,18,0.833,10,40,35,11,2,16,15
Utah Jazz,52,2/2/2022,,DEN,W,108,104,42,86,0.488,7,29,0.241,17,22,0.773,8,37,21,8,4,7,12,,42,79,0.532,11,28,0.393,9,12,0.75,7,39,24,5,7,14,20
Utah Jazz,53,2/4/2022,,BRK,W,125,102,48,85,0.565,17,38,0.447,12,14,0.857,9,50,33,7,5,16,16,,41,99,0.414,12,34,0.353,8,11,0.727,16,42,25,10,2,9,12
Utah Jazz,54,2/7/2022,,NYK,W,113,104,39,93,0.419,12,48,0.25,23,27,0.852,14,49,19,6,6,10,26,,36,95,0.379,8,33,0.242,24,35,0.686,20,56,18,8,3,16,23
Utah Jazz,55,2/9/2022,,GSW,W,111,85,41,89,0.461,17,51,0.333,12,17,0.706,11,52,26,3,9,9,16,,28,78,0.359,16,43,0.372,13,17,0.765,3,35,17,8,3,11,19
Utah Jazz,56,2/11/2022,,ORL,W,114,99,40,89,0.449,13,41,0.317,21,24,0.875,11,50,22,15,5,15,14,,37,84,0.44,13,35,0.371,12,16,0.75,9,40,23,12,5,18,15
Utah Jazz,57,2/14/2022,,HOU,W,135,101,49,89,0.551,18,40,0.45,19,22,0.864,13,53,34,6,5,13,22,,35,83,0.422,12,37,0.324,19,28,0.679,10,33,23,5,4,12,20
Utah Jazz,58,2/16/2022,@,LAL,L,101,106,37,79,0.468,11,33,0.333,16,19,0.842,8,41,17,11,6,13,22,,41,86,0.477,10,36,0.278,14,22,0.636,12,44,24,9,7,11,18
Utah Jazz,59,2/25/2022,,DAL,W,114,109,40,74,0.541,16,38,0.421,18,22,0.818,9,44,22,9,4,18,14,,42,88,0.477,17,39,0.436,8,8,1,8,30,22,9,3,11,21
Utah Jazz,60,2/27/2022,@,PHO,W,118,114,44,94,0.468,17,40,0.425,13,20,0.65,14,41,23,7,6,9,16,,44,86,0.512,13,28,0.464,13,16,0.813,10,36,24,7,5,9,19
Utah Jazz,61,3/2/2022,@,HOU,W,132,127,50,91,0.549,15,42,0.357,17,24,0.708,11,49,32,12,2,19,24,,43,86,0.5,21,51,0.412,20,30,0.667,5,34,27,12,3,16,25
Utah Jazz,62,3/4/2022,@,NOP,L,90,124,31,89,0.348,11,41,0.268,17,26,0.654,22,52,15,7,2,20,14,,50,97,0.515,11,36,0.306,13,17,0.765,15,52,29,11,5,10,23
Utah Jazz,63,3/6/2022,@,OKC,W,116,103,40,89,0.449,23,52,0.442,13,17,0.765,11,48,27,4,4,11,21,,39,92,0.424,8,40,0.2,17,19,0.895,11,47,20,11,9,7,19
Utah Jazz,64,3/7/2022,@,DAL,L,103,111,36,83,0.434,12,31,0.387,19,24,0.792,12,45,22,5,6,13,20,,39,88,0.443,17,46,0.37,16,20,0.8,9,43,19,9,5,9,21
Utah Jazz,65,3/9/2022,,POR,W,123,85,42,81,0.519,17,46,0.37,22,27,0.815,6,50,31,3,5,9,23,,29,89,0.326,9,36,0.25,18,22,0.818,9,36,19,4,2,9,23
Utah Jazz,66,3/11/2022,@,SAS,L,102,104,37,92,0.402,13,40,0.325,15,23,0.652,16,57,20,10,8,17,26,,34,85,0.4,6,29,0.207,30,43,0.698,14,54,15,8,6,13,20
Utah Jazz,67,3/12/2022,,SAC,W,134,125,48,86,0.558,16,41,0.39,22,31,0.71,10,44,21,4,5,9,20,,47,94,0.5,13,33,0.394,18,21,0.857,8,33,27,6,3,7,20
Utah Jazz,68,3/14/2022,,MIL,L,111,117,37,93,0.398,17,48,0.354,20,24,0.833,13,45,21,7,4,13,23,,40,86,0.465,12,31,0.387,25,29,0.862,6,42,21,10,3,12,19
Utah Jazz,69,3/16/2022,,CHI,W,125,110,42,83,0.506,19,39,0.487,22,29,0.759,10,47,20,8,6,16,18,,43,91,0.473,12,34,0.353,12,17,0.706,5,37,28,10,2,12,22
Utah Jazz,70,3/18/2022,,LAC,W,121,92,47,97,0.485,16,44,0.364,11,14,0.786,15,59,30,9,5,12,18,,31,86,0.36,11,35,0.314,19,21,0.905,8,43,23,10,8,12,13
Utah Jazz,71,3/20/2022,@,NYK,W,108,93,34,74,0.459,17,46,0.37,23,29,0.793,9,49,16,9,11,11,17,,31,83,0.373,16,40,0.4,15,21,0.714,10,37,20,7,2,11,19
